player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
1326,2024,29,0,200,1,3,4,20,0,7,3,22,0,2,1,1,3,7,0,2,9,0,0,0,0,4,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0.0000,51.8000,0,14,0,0,0.0000,0.0000
1327,2024,52,0,201,2,1,3,12,0,4,2,13,0,1,0,0,4,2,49,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0.2006,19.7000,0,9,1,0,0.0867,0.2152
1327,2024,52,0,201,2,3,1,6,0,1,2,7,0,1,0,0,2,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,10.5000,0,5,0,0,0.0000,0.0000
1327,2024,52,0,201,2,2,1,6,0,3,0,6,0,0,0,0,2,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0000,9.2000,0,4,0,0,0.0000,0.0000
1329,2024,65,0,202,3,1,0,2,0,1,0,3,0,1,0,0,0,1,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.0130,4.7000,0,1,0,0,-0.0413,0.0234
1329,2024,65,0,202,3,3,0,1,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0000,3.1000,0,1,0,0,0.0000,0.0000
1329,2024,65,0,202,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,1.6000,0,0,0,0,0.0000,0.0000
1352,2024,65,0,202,3,1,2,13,0,5,2,16,0,1,4,4,1,5,46,2,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,2,-0.0730,8.1000,0,8,0,1,-0.1531,-0.2264
1352,2024,65,0,202,3,2,1,3,0,0,0,6,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0000,2.9000,0,3,0,0,0.0000,0.0000
1352,2024,65,0,202,3,3,1,10,0,5,2,10,0,0,4,4,0,3,0,2,1,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0000,5.2000,0,5,0,0,0.0000,0.0000
1353,2024,65,0,202,3,1,3,11,0,1,3,11,0,0,1,1,0,6,36,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,-0.0130,1.2000,0,9,0,0,-0.0307,0.0576
1353,2024,65,0,202,3,2,1,3,0,0,2,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,0.3000,0,3,0,0,0.0000,0.0000
1353,2024,65,0,202,3,3,2,8,0,1,1,8,0,0,1,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,0.9000,0,6,0,0,0.0000,0.0000
1355,2024,65,0,202,3,1,3,10,0,1,2,10,0,0,0,0,5,2,35,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0629,4.2000,0,9,0,0,0.1103,0.1712
1355,2024,65,0,202,3,2,0,2,0,0,1,2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,1.5000,0,2,0,0,0.0000,0.0000
1355,2024,65,0,202,3,3,2,8,0,1,1,8,0,0,0,0,5,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,2.7000,0,7,0,0,0.0000,0.0000
1356,2024,65,0,202,3,1,2,6,0,0,3,6,0,0,0,0,1,2,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,4,1,-0.0475,1.9000,0,6,0,0,0.1120,0.1120
1356,2024,65,0,202,3,2,1,3,0,0,2,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0.0000,1.3000,0,3,0,0,0.0000,0.0000
1356,2024,65,0,202,3,3,1,3,0,0,1,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0000,0.6000,0,3,0,0,0.0000,0.0000
1357,2024,65,0,202,3,1,2,10,0,3,3,17,0,5,7,7,0,5,81,2,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3593,19.4000,0,8,0,0,-0.0653,-0.3789
1357,2024,65,0,202,3,3,1,6,0,2,1,12,0,4,5,7,0,4,0,2,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,13.1000,0,5,0,0,0.0000,0.0000
1357,2024,65,0,202,3,2,1,4,0,1,2,5,0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,6.3000,0,3,0,0,0.0000,0.0000
1363,2024,65,0,202,3,1,6,25,0,7,8,26,1,1,4,4,5,5,90,0,1,1,0,1,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1892,30.0000,0,18,0,0,0.1800,-0.0274
1363,2024,65,0,202,3,3,4,17,0,5,6,17,1,0,3,3,3,3,0,0,1,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,19.9000,0,12,0,0,0.0000,0.0000
1363,2024,65,0,202,3,2,2,8,0,2,2,9,0,1,1,1,2,2,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,10.1000,0,6,0,0,0.0000,0.0000
1364,2024,26,0,200,1,1,10,38,0,7,11,43,0,5,1,1,12,8,156,2,6,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,1,0,3,1,0.1971,24.2000,0,32,1,0,0.2989,0.5031
1364,2024,26,0,200,1,3,7,25,0,5,8,30,0,5,1,1,7,5,0,0,6,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,1,0.0000,14.6000,0,21,0,0,0.0000,0.0000
1364,2024,26,0,200,1,2,3,13,0,2,3,13,0,0,0,0,5,3,0,2,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0000,9.6000,0,11,0,0,0.0000,0.0000
1365,2024,82,0,202,3,1,0,2,0,1,1,5,0,2,1,1,0,1,20,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.3623,16.9000,0,2,0,1,-0.0868,-0.1439
1365,2024,82,0,202,3,2,0,2,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,4.2000,0,1,0,0,0.0000,0.0000
1365,2024,82,0,202,3,3,0,0,0,0,0,3,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,12.7000,0,1,0,0,0.0000,0.0000
1366,2024,34,0,201,2,1,4,17,0,2,3,18,0,1,0,0,6,5,64,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,1,0,0.1817,9.0000,0,14,1,0,0.1273,0.2666
1366,2024,34,0,201,2,3,4,14,0,1,3,15,0,1,0,0,5,4,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0000,8.0000,0,12,0,0,0.0000,0.0000
1366,2024,34,0,201,2,2,0,3,0,1,0,3,0,0,0,0,1,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0000,1.0000,0,2,0,0,0.0000,0.0000
1368,2024,26,0,200,1,1,23,99,0,34,13,105,7,6,17,16,34,18,397,0,4,4,1,2,0,26,6,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.3279,123.7000,0,69,0,0,0.4636,-0.2234
1368,2024,26,0,200,1,2,8,38,0,15,3,42,0,4,6,6,9,11,0,1,4,4,0,0,0,10,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,48.2000,0,25,0,0,0.0000,0.0000
1368,2024,26,0,200,1,3,14,61,0,19,10,63,7,2,11,10,25,7,0,2,4,4,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,75.5000,0,44,0,0,0.0000,0.0000
1369,2024,82,0,202,3,1,0,2,0,0,0,3,0,1,0,0,0,2,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0161,1.3000,0,2,0,0,-0.0278,0.0368
1369,2024,82,0,202,3,3,0,1,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0000,0.7000,0,1,0,0,0.0000,0.0000
1369,2024,82,0,202,3,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.6000,0,1,0,0,0.0000,0.0000
1370,2024,26,0,200,1,1,5,19,0,4,3,21,0,2,0,0,8,4,75,1,5,0,1,0,4,3,1,0,0,0,0,0,0,1,0,0,5,1,0,4,0,5,0,0,0,0,0,2,1,0.8362,62.2000,0,16,4,0,0.2803,0.5987
1370,2024,26,0,200,1,2,2,10,0,4,2,11,0,1,0,0,3,1,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0.0000,25.8000,0,6,0,0,0.0000,0.0000
1370,2024,26,0,200,1,3,3,9,0,0,1,10,0,1,0,0,5,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0.0000,36.4000,0,10,0,0,0.0000,0.0000
1371,2024,26,0,200,1,1,6,25,0,5,4,26,0,1,1,1,7,9,94,2,5,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,2,0,0.0435,10.9000,0,20,0,0,0.0330,0.2681
1371,2024,26,0,200,1,3,3,13,0,4,2,13,0,0,1,1,3,4,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0.0000,6.6000,0,9,0,0,0.0000,0.0000
1371,2024,26,0,200,1,2,3,12,0,1,2,13,0,1,0,0,4,5,0,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0000,4.3000,0,11,0,0,0.0000,0.0000
1373,2024,26,0,200,1,1,6,27,0,8,9,31,0,2,3,3,5,5,108,2,7,0,0,0,0,6,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,7,0,0,1,0,3,0,0,0.1086,60.1000,0,20,4,1,0.3558,0.0761
1373,2024,26,0,200,1,2,2,12,0,5,3,15,0,1,2,2,3,2,0,2,5,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0000,28.8000,0,8,0,0,0.0000,0.0000
1373,2024,26,0,200,1,3,4,15,0,3,6,16,0,1,1,1,2,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0.0000,31.3000,0,12,0,0,0.0000,0.0000
1374,2024,93,0,203,4,1,3,14,0,4,1,16,0,1,1,1,5,5,59,2,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0.0105,11.3000,0,11,0,0,0.0655,0.0912
1374,2024,93,0,203,4,3,2,11,0,4,1,13,0,1,1,1,5,2,0,2,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0.0000,9.6000,0,8,0,0,0.0000,0.0000
1374,2024,93,0,203,4,2,1,3,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0000,1.7000,0,3,0,0,0.0000,0.0000
1375,2024,82,0,202,3,1,6,25,0,6,5,28,5,2,3,3,6,7,112,1,1,1,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0.0390,32.5000,0,19,0,0,0.2063,0.0911
1375,2024,82,0,202,3,3,6,25,0,6,5,28,5,2,3,3,6,7,0,1,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,32.5000,0,19,0,0,0.0000,0.0000
1376,2024,26,0,200,1,1,2,12,0,5,3,15,0,2,2,2,2,2,64,1,4,0,0,2,0,4,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,1,0,1,1,0,-0.6634,36.3000,0,7,0,2,0.0156,-0.1353
1376,2024,26,0,200,1,3,2,10,0,3,3,13,0,2,1,1,2,2,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0.0000,29.2000,0,7,0,0,0.0000,0.0000
1376,2024,26,0,200,1,2,0,2,0,2,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,7.1000,0,0,0,0,0.0000,0.0000
1399,2024,82,0,202,3,1,4,13,0,2,3,15,0,1,0,0,4,5,53,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0226,3.6000,0,12,0,0,0.1173,0.2327
1399,2024,82,0,202,3,3,3,9,0,1,3,10,0,0,0,0,2,4,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,2.4000,0,9,0,0,0.0000,0.0000
1399,2024,82,0,202,3,2,1,4,0,1,0,5,0,1,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,1.2000,0,3,0,0,0.0000,0.0000
1403,2024,82,0,202,3,1,4,19,0,8,2,25,5,4,5,5,4,7,98,2,1,1,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.3779,33.0000,0,14,0,0,0.0359,-0.1742
1403,2024,82,0,202,3,2,3,8,0,2,2,12,0,2,1,1,3,3,0,0,1,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,14.2000,0,9,0,0,0.0000,0.0000
1403,2024,82,0,202,3,3,1,11,0,6,0,13,5,2,4,4,1,4,0,2,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,18.8000,0,5,0,0,0.0000,0.0000
1408,2024,82,0,202,3,1,2,9,0,3,3,11,0,2,1,1,3,0,48,1,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,2,2,-0.2779,24.3000,0,7,1,1,-0.1803,0.0342
1408,2024,82,0,202,3,3,1,8,0,3,3,10,0,2,1,1,2,0,0,2,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0.0000,22.3000,0,5,0,0,0.0000,0.0000
1408,2024,82,0,202,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0000,2.0000,0,2,0,0,0.0000,0.0000
1413,2024,87,0,202,3,1,4,22,0,11,2,23,0,1,4,4,2,7,73,1,2,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,-0.0330,16.0000,0,13,0,0,-0.0691,-0.1763
1413,2024,87,0,202,3,3,4,17,0,7,2,18,0,1,3,3,1,7,0,0,2,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0.0000,12.1000,0,12,0,0,0.0000,0.0000
1413,2024,87,0,202,3,2,0,5,0,4,0,5,0,0,1,1,1,0,0,1,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0000,3.9000,0,1,0,0,0.0000,0.0000
1414,2024,3,0,200,1,1,8,29,0,6,7,36,0,4,5,5,3,14,139,0,5,0,0,0,1,3,1,1,0,0,2,0,0,0,1,2,2,0,0,1,0,5,0,0,2,0,0,1,0,0.2211,23.7000,0,24,1,0,-0.1914,-0.0763
1414,2024,3,0,200,1,2,2,10,0,2,2,12,0,2,1,1,2,4,0,2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0000,6.9000,0,8,0,0,0.0000,0.0000
1414,2024,3,0,200,1,3,5,19,0,4,5,24,0,2,4,4,1,10,0,1,5,0,0,0,0,2,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,1,0,0.0000,16.8000,0,16,0,0,0.0000,0.0000
1415,2024,41,0,201,2,1,4,18,0,6,1,19,0,1,2,2,5,6,57,0,3,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,1,-0.0058,2.2000,0,12,0,0,-0.0958,0.0052
1415,2024,41,0,201,2,3,2,9,0,3,1,10,0,1,0,0,2,3,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0.0000,1.2000,0,6,0,0,0.0000,0.0000
1415,2024,41,0,201,2,2,2,9,0,3,0,9,0,0,2,2,3,3,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0000,1.0000,0,6,0,0,0.0000,0.0000
1416,2024,3,0,200,1,1,14,58,0,19,18,65,4,3,12,12,9,15,237,0,3,3,0,2,0,13,3,1,2,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,-0.5096,65.3000,0,42,0,0,0.4035,-0.2711
1416,2024,3,0,200,1,2,5,22,0,8,7,26,2,1,5,5,4,5,0,1,3,3,0,0,0,6,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,25.8000,0,16,0,0,0.0000,0.0000
1416,2024,3,0,200,1,3,8,36,0,11,11,39,2,2,7,7,5,10,0,2,3,3,0,0,0,7,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,39.5000,0,26,0,0,0.0000,0.0000
1417,2024,3,0,200,1,1,19,70,0,16,15,77,3,6,7,7,23,17,290,0,3,3,0,2,0,11,1,1,0,0,4,0,0,2,1,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0.0007,69.0000,0,57,0,0,0.1627,0.5230
1417,2024,3,0,200,1,2,8,33,0,9,6,34,3,0,3,3,12,7,0,1,3,3,0,0,0,7,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,27.9000,0,25,0,0,0.0000,0.0000
1417,2024,3,0,200,1,3,10,37,0,7,9,43,0,6,4,4,11,10,0,2,3,3,0,0,0,4,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,41.1000,0,32,0,0,0.0000,0.0000
1419,2024,116,0,203,4,1,6,20,0,3,6,23,0,3,0,0,6,5,90,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.4018,32.8000,0,18,0,0,0.2135,0.4941
1419,2024,116,0,203,4,3,2,10,0,3,2,10,0,0,0,0,3,2,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,13.0000,0,7,0,0,0.0000,0.0000
1419,2024,116,0,203,4,2,3,10,0,0,4,13,0,3,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0000,19.8000,0,11,0,0,0.0000,0.0000
1420,2024,87,0,202,3,1,8,30,0,6,4,31,5,1,0,0,9,11,122,1,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.4840,36.6000,0,25,0,0,0.3323,0.7289
1420,2024,87,0,202,3,2,2,10,0,2,2,10,3,0,0,0,1,5,0,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,10.8000,0,8,0,0,0.0000,0.0000
1420,2024,87,0,202,3,3,5,20,0,4,2,21,2,1,0,0,8,6,0,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0000,25.8000,0,17,0,0,0.0000,0.0000
1421,2024,3,0,200,1,1,4,18,0,7,2,22,0,3,5,5,5,5,84,1,6,0,0,0,0,4,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,3,0,-0.3772,26.9000,0,13,0,3,-0.3026,-0.2972
1421,2024,3,0,200,1,3,1,6,0,3,2,9,0,2,4,4,0,2,0,2,5,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0.0000,13.2000,0,5,0,0,0.0000,0.0000
1421,2024,3,0,200,1,2,2,12,0,4,0,13,0,1,1,1,5,3,0,2,6,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0.0000,13.7000,0,8,0,0,0.0000,0.0000
1422,2024,87,0,202,3,1,3,11,0,1,2,11,0,0,0,0,6,2,49,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,2,1,0.0174,6.6000,0,10,0,0,0.1149,0.1874
1422,2024,87,0,202,3,2,1,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0.0000,1.7000,0,3,0,0,0.0000,0.0000
1422,2024,87,0,202,3,3,2,8,0,1,2,8,0,0,0,0,3,2,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0000,4.9000,0,7,0,0,0.0000,0.0000
1423,2024,3,0,200,1,1,3,12,0,3,1,14,0,1,2,2,5,3,48,1,5,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,1,5,2,0.0303,26.5000,0,10,2,2,0.0263,-0.0343
1423,2024,3,0,200,1,2,1,6,0,2,0,8,0,1,1,1,3,1,0,1,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,5,0,0.0000,15.8000,0,4,0,0,0.0000,0.0000
1423,2024,3,0,200,1,3,2,6,0,1,1,6,0,0,1,1,2,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,2,0.0000,10.7000,0,6,0,0,0.0000,0.0000
1439,2024,16,0,200,1,1,10,35,0,7,9,37,4,1,1,1,9,10,133,0,2,2,1,0,0,4,3,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0.3598,34.3000,0,30,0,0,0.4788,0.6156
1439,2024,16,0,200,1,3,8,29,0,6,8,29,4,0,1,1,6,9,0,1,2,2,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0000,28.1000,0,25,0,0,0.0000,0.0000
1439,2024,16,0,200,1,2,1,6,0,1,1,8,0,1,0,0,3,1,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,6.2000,0,5,0,0,0.0000,0.0000
1441,2024,115,0,203,4,1,2,9,0,2,2,9,0,0,0,0,3,2,27,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0064,2.1000,0,7,0,0,0.1052,0.1357
1441,2024,115,0,203,4,3,2,8,0,2,1,8,0,0,0,0,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,1.8000,0,6,0,0,0.0000,0.0000
1441,2024,115,0,203,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0000,0.3000,0,1,0,0,0.0000,0.0000
1443,2024,16,0,200,1,1,16,64,0,17,21,76,4,9,13,11,12,15,313,2,3,3,0,2,0,13,2,2,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,-0.5967,88.7000,0,50,0,0,0.4061,-0.2126
1443,2024,16,0,200,1,3,12,50,0,13,14,56,3,5,9,7,8,14,0,2,3,3,0,0,0,10,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,66.3000,0,38,0,0,0.0000,0.0000
1443,2024,16,0,200,1,2,4,14,0,4,7,20,1,4,4,4,4,1,0,0,3,3,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,22.4000,0,12,0,0,0.0000,0.0000
1444,2024,115,0,203,4,1,6,22,0,6,7,23,2,1,2,2,6,3,90,0,1,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0.1098,30.1000,0,18,0,0,0.1614,0.1691
